Run,Client,ClientId,BatchId,SampleId,OwnerSampleId,Replicate,PE,primers_errors,merge_maxdiffs,merge_maxdiffpct,merge_minovlen,ExpL,merge_minlen,merge_maxlen,filter_max_ee,denoise_alpha,denoise_minsize,tax_ID,tax_maxaccepts,tax_maxrejects,tax_maxhits,tax_qcov,tax_minwords,tax_wordlen
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075090,E448.1B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075091,E448.1B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075092,E446.2B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075093,E446.2B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075094,E573.1B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075095,E573.1B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075096,E1869.OC0723,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075098,E575.1B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075099,E575.1B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075100,E450.2B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075101,E450.2B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075102,E496.3B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075103,E496.3B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075104,E446.3B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075105,E446.3B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075106,E573.2B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075107,E573.2B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075108,E1870.OC0723,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075110,E575.2B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075111,E575.2B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075112,E450.3B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075113,E450.3B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075114,E498.1B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075115,E498.1B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075116,E449.1B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075117,E449.1B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075118,E573.3B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075119,E573.3B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075120,E1871.OC0723,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075122,E575.3B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075123,E575.3B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075124,E494.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075125,E494.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075126,E498.2B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075127,E498.2B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075128,E449.2B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075129,E449.2B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075130,E598.1B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075131,E598.1B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075132,E1872.OC0723,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075134,E600.1B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075135,E600.1B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075136,E447.1B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075137,E447.1B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075138,E498.3B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075139,E498.3B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075140,E449.3B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075141,E449.3B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075142,E598.2B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075143,E598.2B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075144,E1873.OC0723,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075146,E600.2B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075147,E600.2B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075148,E447.2B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075149,E447.2B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075150,E574.1B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075151,E574.1B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075152,E475.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075153,E475.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075154,E598.3B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075155,E598.3B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075156,E1874.OC0723,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075158,E600.3B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075159,E600.3B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075160,E447.3B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075161,E447.3B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075162,E574.2B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075163,E574.2B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075164,E486.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075165,E486.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075166,E448.2B.PCR2,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075167,E448.2B.PCR3,1,Y,0.15,50,50,16,NA,330,450,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075168,E1053.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075169,E1061.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075170,E1069.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075171,E1077.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075172,E1085.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075173,E1093.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075174,E1101.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075175,E1109.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075176,E1117.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075177,E1125.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075178,E1133.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075179,E1141.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075180,E1054.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075181,E1062.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075182,E1070.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075183,E1078.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075184,E1086.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075185,E1094.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075186,E1102.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075187,E1110.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075188,E1118.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075189,E1126.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075190,E1134.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075191,E1142.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075192,E1055.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075193,E1063.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075194,E1071.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075195,E1079.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075196,E1087.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075197,E1095.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075198,E1103.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075199,E1111.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075200,E1119.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075201,E1127.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075202,E1135.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075203,E1143.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075204,E1056.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075205,E1064.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075206,E1072.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075207,E1080.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075208,E1088.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075209,E1096.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075210,E1104.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075211,E1112.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075212,E1120.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075213,E1128.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075214,E1136.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075215,E1144.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075216,E1057.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075217,E1065.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075218,E1073.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075219,E1081.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075220,E1089.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075221,E1097.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075222,E1105.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075223,E1113.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075224,E1121.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075225,E1129.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075226,E1137.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075227,E1145.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075228,E1058.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075229,E1066.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075230,E1074.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075231,E1082.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075232,E1090.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075233,E1098.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075234,E1106.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075235,E1114.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075236,E1122.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075237,E1130.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S075238,E1138.SKQ2021,1,Y,0.15,50,50,16,130,87,186,0.5,5,8,0.7,0,3000,100,0.9,12,8
